Time,"Temp:Bigcore0_Thermal,0","Temp:Bigcore1_Thermal,0","Temp:Center_Thermal,0","Temp:Gpu_Thermal,0","Temp:Littlecore_Thermal,0","Temp:Npu_Thermal,0","Temp:Soc_Thermal,0",Frequency:Avg,Frequency:Core 0,Frequency:Core 1,Frequency:Core 2,Util:Avg,Util:Core 0,Util:Core 1,Util:Core 2,Util:Core 3,Util:Core 4,Util:Core 5,Util:Core 6,Util:Core 7
2026-03-18_13:20:40,32.4,32.4,31.5,31.5,32.4,31.5,32.4,408.0,408.0,408.0,408.0,5.7,5.7,1.9,0.0,7.7,15.7,7.5,1.9,1.9
2026-03-18_13:20:40,32.4,32.4,31.5,31.5,32.4,32.4,32.4,408.0,408.0,408.0,408.0,4.8,1.9,1.9,0.0,9.6,18.9,2.0,5.5,0.0
2026-03-18_13:20:41,32.4,31.5,32.4,31.5,32.4,31.5,32.4,408.0,408.0,408.0,408.0,4.8,2.0,0.0,2.0,9.8,17.6,3.9,3.8,0.0
2026-03-18_13:20:41,31.5,31.5,32.4,32.4,32.4,31.5,31.5,408.0,408.0,408.0,408.0,6.2,5.8,0.0,11.5,1.9,19.2,5.7,3.8,0.0
2026-03-18_13:20:42,31.5,32.4,32.4,32.4,32.4,32.4,32.4,408.0,408.0,408.0,408.0,6.3,7.4,0.0,9.6,1.9,26.4,5.7,0.0,3.8
2026-03-18_13:20:42,32.4,32.4,32.4,31.5,32.4,32.4,32.4,408.0,408.0,408.0,408.0,5.5,1.9,1.9,11.3,0.0,16.0,3.8,0.0,1.9
2026-03-18_13:20:43,31.5,32.4,32.4,31.5,32.4,32.4,32.4,408.0,408.0,408.0,408.0,5.7,5.7,1.9,13.2,1.9,20.8,7.4,0.0,1.9
2026-03-18_13:20:43,40.7,40.7,35.2,34.2,38.8,36.1,37.9,2104.0,1800.0,2256.0,2256.0,81.8,80.0,80.0,81.1,78.0,90.4,84.3,76.9,86.0
2026-03-18_13:20:44,42.5,42.5,37.0,35.2,40.7,37.0,40.7,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_13:20:44,43.5,43.5,37.0,36.1,41.6,37.9,40.7,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_13:20:45,43.5,44.4,37.9,37.0,42.5,38.8,41.6,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_13:20:45,44.4,44.4,37.9,37.0,42.5,38.8,41.6,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_13:20:46,44.4,45.3,37.9,37.0,42.5,39.8,42.5,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_13:20:46,45.3,45.3,38.8,37.9,43.5,39.8,42.5,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_13:20:47,45.3,45.3,38.8,37.9,43.5,39.8,42.5,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_13:20:47,45.3,45.3,38.8,37.9,43.5,39.8,42.5,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_13:20:48,45.3,45.3,38.8,37.9,43.5,39.8,42.5,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_13:20:49,45.3,46.2,38.8,38.8,43.5,40.7,42.5,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_13:20:49,46.2,46.2,39.8,38.8,44.4,40.7,43.5,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_13:20:50,46.2,46.2,39.8,38.8,44.4,40.7,43.5,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_13:20:50,46.2,46.2,39.8,38.8,44.4,40.7,43.5,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_13:20:51,46.2,46.2,39.8,38.8,44.4,40.7,43.5,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_13:20:51,46.2,46.2,39.8,38.8,44.4,40.7,43.5,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_13:20:52,46.2,46.2,39.8,38.8,44.4,40.7,43.5,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_13:20:52,46.2,46.2,39.8,38.8,44.4,40.7,43.5,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_13:20:53,46.2,47.2,39.8,38.8,44.4,40.7,43.5,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_13:20:53,46.2,47.2,40.7,38.8,44.4,40.7,43.5,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_13:20:54,47.2,47.2,40.7,38.8,44.4,41.6,44.4,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_13:20:54,46.2,47.2,40.7,38.8,45.3,41.6,44.4,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_13:20:55,47.2,47.2,40.7,39.8,45.3,41.6,44.4,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_13:20:55,47.2,47.2,40.7,38.8,45.3,41.6,44.4,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_13:20:56,47.2,47.2,40.7,39.8,45.3,41.6,44.4,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_13:20:56,47.2,47.2,40.7,39.8,45.3,41.6,44.4,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_13:20:57,47.2,48.1,40.7,39.8,45.3,41.6,44.4,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_13:20:57,47.2,47.2,40.7,39.8,45.3,41.6,44.4,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_13:20:58,47.2,48.1,40.7,39.8,45.3,41.6,44.4,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_13:20:58,47.2,48.1,40.7,39.8,45.3,41.6,44.4,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_13:20:59,47.2,47.2,40.7,39.8,45.3,41.6,44.4,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_13:20:59,48.1,48.1,40.7,39.8,46.2,42.5,45.3,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_13:21:00,47.2,48.1,40.7,39.8,45.3,41.6,44.4,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_13:21:00,47.2,48.1,40.7,40.7,45.3,41.6,45.3,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_13:21:01,47.2,48.1,40.7,39.8,45.3,41.6,44.4,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_13:21:01,48.1,48.1,40.7,39.8,45.3,42.5,44.4,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_13:21:02,48.1,48.1,41.6,39.8,46.2,42.5,44.4,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_13:21:02,48.1,48.1,41.6,39.8,46.2,42.5,45.3,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_13:21:03,48.1,48.1,41.6,40.7,46.2,42.5,45.3,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_13:21:03,48.1,48.1,41.6,40.7,46.2,42.5,45.3,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_13:21:04,48.1,48.1,41.6,40.7,46.2,42.5,45.3,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_13:21:04,48.1,48.1,41.6,40.7,46.2,42.5,45.3,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_13:21:05,48.1,48.1,41.6,40.7,46.2,42.5,45.3,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_13:21:05,48.1,48.1,41.6,40.7,46.2,42.5,45.3,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_13:21:06,48.1,48.1,41.6,40.7,46.2,42.5,45.3,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_13:21:06,48.1,48.1,41.6,40.7,46.2,42.5,45.3,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_13:21:07,48.1,49.0,41.6,40.7,46.2,42.5,45.3,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_13:21:07,48.1,48.1,41.6,40.7,46.2,42.5,45.3,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_13:21:08,48.1,48.1,41.6,40.7,46.2,42.5,45.3,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_13:21:08,48.1,48.1,41.6,40.7,46.2,42.5,45.3,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_13:21:09,48.1,48.1,41.6,40.7,46.2,43.5,46.2,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_13:21:09,48.1,49.0,41.6,40.7,46.2,42.5,45.3,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_13:21:10,48.1,49.0,41.6,40.7,46.2,42.5,46.2,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_13:21:10,49.0,49.0,42.5,40.7,46.2,43.5,46.2,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_13:21:11,48.1,49.0,42.5,40.7,47.2,43.5,45.3,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_13:21:11,49.0,49.0,42.5,41.6,47.2,43.5,46.2,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_13:21:12,48.1,49.0,42.5,41.6,47.2,43.5,46.2,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_13:21:12,49.0,49.0,41.6,40.7,46.2,43.5,46.2,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_13:21:13,49.0,49.0,42.5,41.6,47.2,43.5,46.2,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_13:21:13,49.0,49.0,42.5,41.6,47.2,43.5,46.2,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_13:21:14,49.0,49.0,42.5,41.6,47.2,43.5,46.2,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_13:21:14,49.0,49.0,42.5,41.6,47.2,43.5,46.2,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_13:21:15,49.0,49.0,42.5,41.6,47.2,43.5,46.2,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_13:21:15,49.0,49.0,42.5,41.6,47.2,43.5,46.2,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_13:21:16,49.0,49.0,42.5,41.6,47.2,43.5,46.2,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_13:21:16,49.0,49.0,42.5,41.6,47.2,43.5,46.2,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_13:21:17,49.0,49.0,42.5,41.6,47.2,43.5,46.2,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_13:21:17,49.0,49.9,42.5,41.6,47.2,43.5,46.2,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_13:21:18,49.0,49.9,42.5,41.6,47.2,43.5,46.2,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_13:21:18,49.0,49.9,42.5,41.6,47.2,43.5,46.2,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_13:21:19,49.0,49.9,42.5,41.6,47.2,43.5,46.2,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_13:21:19,49.0,49.9,42.5,41.6,47.2,44.4,46.2,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_13:21:20,49.0,49.0,42.5,41.6,47.2,43.5,46.2,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_13:21:20,49.9,49.9,42.5,42.5,48.1,44.4,47.2,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_13:21:21,49.9,49.9,42.5,42.5,48.1,44.4,46.2,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_13:21:21,49.9,49.9,42.5,41.6,47.2,44.4,46.2,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_13:21:22,49.9,49.9,42.5,42.5,48.1,44.4,47.2,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_13:21:22,49.9,49.9,42.5,41.6,48.1,43.5,46.2,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_13:21:23,49.9,49.9,42.5,41.6,48.1,44.4,47.2,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_13:21:23,49.9,49.9,42.5,42.5,48.1,44.4,47.2,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_13:21:24,49.9,49.9,43.5,41.6,47.2,44.4,47.2,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_13:21:24,49.9,49.9,42.5,42.5,48.1,44.4,47.2,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_13:21:25,49.9,49.9,43.5,42.5,48.1,44.4,47.2,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_13:21:25,49.9,49.9,43.5,42.5,48.1,44.4,47.2,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_13:21:26,49.9,49.9,43.5,42.5,48.1,44.4,47.2,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_13:21:26,49.9,49.9,43.5,42.5,48.1,44.4,47.2,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_13:21:27,49.9,49.9,43.5,42.5,48.1,44.4,47.2,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_13:21:28,49.9,49.9,43.5,42.5,48.1,44.4,47.2,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_13:21:28,49.9,49.9,43.5,42.5,48.1,44.4,47.2,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_13:21:29,49.9,49.9,43.5,42.5,48.1,44.4,47.2,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_13:21:29,49.9,49.9,43.5,42.5,48.1,44.4,47.2,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_13:21:30,49.9,50.8,43.5,42.5,48.1,44.4,48.1,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_13:21:30,49.9,50.8,43.5,42.5,48.1,44.4,47.2,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_13:21:31,49.9,49.9,43.5,42.5,48.1,44.4,47.2,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_13:21:31,49.9,50.8,43.5,42.5,48.1,44.4,47.2,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_13:21:32,49.9,50.8,43.5,42.5,48.1,44.4,47.2,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_13:21:32,49.9,50.8,43.5,42.5,48.1,44.4,48.1,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_13:21:33,49.9,50.8,43.5,42.5,48.1,44.4,47.2,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_13:21:33,50.8,50.8,43.5,42.5,48.1,44.4,47.2,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_13:21:34,49.9,50.8,43.5,42.5,49.0,44.4,48.1,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_13:21:34,49.9,50.8,44.4,42.5,49.0,45.3,48.1,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_13:21:35,50.8,50.8,44.4,43.5,49.0,45.3,48.1,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_13:21:36,50.8,50.8,44.4,43.5,49.0,45.3,48.1,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_13:21:36,50.8,50.8,44.4,43.5,49.0,45.3,48.1,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_13:21:37,50.8,50.8,44.4,43.5,49.0,45.3,48.1,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_13:21:37,50.8,50.8,44.4,43.5,49.0,45.3,48.1,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_13:21:38,50.8,50.8,44.4,43.5,49.0,45.3,48.1,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_13:21:38,50.8,51.8,44.4,43.5,49.0,45.3,48.1,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_13:21:39,50.8,50.8,44.4,43.5,49.0,45.3,48.1,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_13:21:39,50.8,50.8,44.4,43.5,49.0,45.3,48.1,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_13:21:40,50.8,51.8,44.4,43.5,49.0,45.3,48.1,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_13:21:40,50.8,50.8,44.4,43.5,49.0,45.3,48.1,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_13:21:41,50.8,51.8,44.4,43.5,49.0,45.3,48.1,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_13:21:41,50.8,51.8,44.4,43.5,49.0,45.3,48.1,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
