Time,"Temp:Bigcore0_Thermal,0","Temp:Bigcore1_Thermal,0","Temp:Center_Thermal,0","Temp:Gpu_Thermal,0","Temp:Littlecore_Thermal,0","Temp:Npu_Thermal,0","Temp:Soc_Thermal,0",Frequency:Avg,Frequency:Core 0,Frequency:Core 1,Frequency:Core 2,Util:Avg,Util:Core 0,Util:Core 1,Util:Core 2,Util:Core 3,Util:Core 4,Util:Core 5,Util:Core 6,Util:Core 7
2026-03-23_03:33:51,59.2,59.2,51.8,50.8,57.3,52.7,56.4,2136.0,1800.0,2352.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-23_03:33:52,60.1,60.1,51.8,50.8,57.3,53.6,56.4,2136.0,1800.0,2352.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-23_03:33:52,60.1,60.1,52.7,51.8,58.2,53.6,57.3,2136.0,1800.0,2352.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-23_03:33:53,61.0,61.0,52.7,51.8,58.2,54.5,58.2,2136.0,1800.0,2352.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-23_03:33:53,61.0,61.0,53.6,52.7,59.2,55.5,58.2,2136.0,1800.0,2352.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-23_03:33:54,61.0,61.9,53.6,52.7,59.2,55.5,58.2,2136.0,1800.0,2352.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-23_03:33:54,61.9,61.9,54.5,52.7,60.1,55.5,59.2,2136.0,1800.0,2352.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-23_03:33:55,61.9,61.9,54.5,53.6,60.1,56.4,59.2,2136.0,1800.0,2352.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-23_03:33:55,61.9,62.8,55.5,53.6,60.1,56.4,59.2,2136.0,1800.0,2352.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-23_03:33:56,62.8,62.8,55.5,54.5,61.0,56.4,60.1,2136.0,1800.0,2352.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-23_03:33:56,62.8,62.8,55.5,54.5,61.0,56.4,60.1,2136.0,1800.0,2352.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-23_03:33:57,62.8,63.8,55.5,54.5,61.0,57.3,60.1,2136.0,1800.0,2352.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-23_03:33:58,63.8,63.8,55.5,54.5,61.0,57.3,60.1,2136.0,1800.0,2352.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-23_03:33:58,63.8,63.8,56.4,55.5,61.9,58.2,61.0,2136.0,1800.0,2352.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-23_03:33:59,63.8,63.8,56.4,55.5,61.9,58.2,61.0,2136.0,1800.0,2352.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-23_03:33:59,63.8,64.7,57.3,55.5,61.9,58.2,61.0,2136.0,1800.0,2352.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-23_03:34:00,64.7,64.7,56.4,55.5,61.9,58.2,61.9,2136.0,1800.0,2352.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-23_03:34:00,64.7,64.7,57.3,55.5,62.8,58.2,61.9,2136.0,1800.0,2352.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-23_03:34:01,64.7,64.7,57.3,56.4,62.8,59.2,61.9,2136.0,1800.0,2352.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-23_03:34:01,65.6,65.6,57.3,56.4,62.8,59.2,61.9,2136.0,1800.0,2352.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-23_03:34:02,65.6,65.6,57.3,56.4,62.8,59.2,62.8,2136.0,1800.0,2352.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-23_03:34:02,65.6,65.6,58.2,56.4,63.8,59.2,62.8,2136.0,1800.0,2352.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-23_03:34:03,65.6,65.6,58.2,56.4,63.8,59.2,62.8,2136.0,1800.0,2352.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-23_03:34:03,65.6,66.5,58.2,56.4,63.8,60.1,62.8,2136.0,1800.0,2352.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-23_03:34:04,66.5,66.5,58.2,57.3,63.8,60.1,63.8,2136.0,1800.0,2352.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-23_03:34:04,66.5,66.5,59.2,57.3,63.8,60.1,63.8,2136.0,1800.0,2352.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-23_03:34:05,66.5,66.5,59.2,58.2,63.8,60.1,63.8,2136.0,1800.0,2352.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-23_03:34:05,66.5,66.5,59.2,58.2,64.7,60.1,63.8,2136.0,1800.0,2352.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-23_03:34:06,66.5,67.5,59.2,58.2,64.7,60.1,63.8,2136.0,1800.0,2352.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-23_03:34:06,67.5,67.5,59.2,58.2,64.7,61.0,63.8,2136.0,1800.0,2352.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-23_03:34:07,67.5,67.5,60.1,58.2,64.7,61.0,63.8,2136.0,1800.0,2352.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-23_03:34:07,67.5,67.5,60.1,59.2,65.6,61.9,63.8,2136.0,1800.0,2352.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-23_03:34:08,67.5,67.5,60.1,59.2,65.6,61.9,64.7,2136.0,1800.0,2352.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-23_03:34:08,67.5,67.5,60.1,59.2,65.6,61.9,64.7,2136.0,1800.0,2352.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-23_03:34:09,67.5,68.4,60.1,59.2,65.6,61.9,64.7,2136.0,1800.0,2352.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-23_03:34:09,68.4,68.4,60.1,59.2,65.6,61.9,64.7,2136.0,1800.0,2352.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-23_03:34:10,68.4,68.4,60.1,60.1,66.5,61.9,65.6,2136.0,1800.0,2352.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-23_03:34:10,69.3,69.3,61.0,60.1,66.5,62.8,65.6,2136.0,1800.0,2352.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-23_03:34:11,69.3,69.3,61.0,60.1,66.5,62.8,65.6,2136.0,1800.0,2352.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-23_03:34:12,69.3,69.3,61.0,60.1,66.5,62.8,65.6,2136.0,1800.0,2352.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-23_03:34:12,69.3,69.3,61.9,61.0,67.5,62.8,66.5,2136.0,1800.0,2352.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-23_03:34:13,69.3,69.3,61.9,61.0,67.5,63.8,66.5,2136.0,1800.0,2352.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-23_03:34:13,69.3,69.3,61.9,61.0,67.5,63.8,66.5,2136.0,1800.0,2352.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-23_03:34:14,69.3,70.2,61.9,61.0,67.5,63.8,66.5,2136.0,1800.0,2352.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-23_03:34:14,69.3,69.3,61.9,61.0,67.5,63.8,66.5,2136.0,1800.0,2352.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-23_03:34:15,70.2,70.2,61.9,61.0,68.4,63.8,67.5,2136.0,1800.0,2352.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-23_03:34:15,70.2,70.2,62.8,61.9,68.4,63.8,67.5,2136.0,1800.0,2352.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-23_03:34:16,70.2,71.2,62.8,61.9,68.4,63.8,67.5,2136.0,1800.0,2352.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-23_03:34:16,70.2,70.2,62.8,61.9,68.4,64.7,67.5,2136.0,1800.0,2352.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-23_03:34:17,70.2,70.2,62.8,61.9,68.4,64.7,67.5,2136.0,1800.0,2352.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-23_03:34:17,71.2,71.2,62.8,61.9,68.4,64.7,67.5,2136.0,1800.0,2352.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-23_03:34:18,71.2,71.2,63.8,62.8,69.3,64.7,67.5,2136.0,1800.0,2352.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-23_03:34:18,71.2,71.2,63.8,62.8,69.3,65.6,68.4,2136.0,1800.0,2352.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-23_03:34:19,71.2,71.2,63.8,62.8,69.3,65.6,68.4,2136.0,1800.0,2352.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-23_03:34:19,71.2,71.2,63.8,62.8,69.3,65.6,68.4,2136.0,1800.0,2352.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-23_03:34:20,71.2,71.2,63.8,62.8,69.3,65.6,68.4,2136.0,1800.0,2352.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-23_03:34:20,71.2,72.1,63.8,62.8,69.3,65.6,68.4,2136.0,1800.0,2352.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-23_03:34:21,72.1,72.1,64.7,63.8,70.2,65.6,69.3,2136.0,1800.0,2352.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-23_03:34:21,72.1,72.1,63.8,63.8,69.3,65.6,69.3,2136.0,1800.0,2352.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-23_03:34:22,72.1,72.1,64.7,63.8,70.2,66.5,69.3,2136.0,1800.0,2352.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-23_03:34:22,72.1,73.0,64.7,63.8,70.2,66.5,69.3,2136.0,1800.0,2352.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-23_03:34:23,73.0,73.0,64.7,63.8,71.2,66.5,70.2,2136.0,1800.0,2352.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-23_03:34:24,72.1,73.0,64.7,63.8,70.2,66.5,69.3,2136.0,1800.0,2352.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-23_03:34:24,73.0,73.0,65.6,63.8,70.2,66.5,69.3,2136.0,1800.0,2352.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-23_03:34:25,73.0,73.0,65.6,63.8,71.2,67.5,70.2,2136.0,1800.0,2352.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-23_03:34:25,73.0,73.0,65.6,63.8,71.2,67.5,70.2,2136.0,1800.0,2352.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-23_03:34:26,73.0,73.0,65.6,63.8,71.2,67.5,70.2,2136.0,1800.0,2352.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-23_03:34:26,73.0,73.9,65.6,64.7,71.2,67.5,70.2,2136.0,1800.0,2352.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-23_03:34:27,73.0,73.9,65.6,64.7,71.2,67.5,71.2,2136.0,1800.0,2352.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-23_03:34:27,73.9,73.9,65.6,65.6,71.2,67.5,70.2,2136.0,1800.0,2352.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-23_03:34:28,73.9,73.9,66.5,65.6,71.2,67.5,71.2,2136.0,1800.0,2352.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-23_03:34:28,73.9,73.9,66.5,65.6,71.2,67.5,71.2,2136.0,1800.0,2352.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-23_03:34:29,73.9,73.9,66.5,65.6,71.2,68.4,71.2,2136.0,1800.0,2352.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-23_03:34:29,73.9,74.8,66.5,65.6,72.1,68.4,71.2,2136.0,1800.0,2352.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-23_03:34:30,74.8,74.8,66.5,65.6,72.1,68.4,71.2,2136.0,1800.0,2352.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-23_03:34:30,73.9,74.8,66.5,65.6,72.1,68.4,71.2,2136.0,1800.0,2352.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-23_03:34:31,74.8,74.8,67.5,65.6,73.0,68.4,71.2,2136.0,1800.0,2352.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-23_03:34:31,74.8,74.8,67.5,65.6,72.1,68.4,71.2,2136.0,1800.0,2352.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-23_03:34:32,74.8,74.8,67.5,66.5,73.0,69.3,72.1,2136.0,1800.0,2352.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-23_03:34:32,74.8,74.8,67.5,66.5,73.0,69.3,72.1,2136.0,1800.0,2352.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-23_03:34:33,74.8,74.8,67.5,66.5,73.0,69.3,72.1,2136.0,1800.0,2352.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-23_03:34:33,75.8,75.8,67.5,66.5,73.0,69.3,72.1,2136.0,1800.0,2352.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-23_03:34:34,75.8,75.8,67.5,66.5,73.0,69.3,72.1,2136.0,1800.0,2352.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-23_03:34:34,75.8,75.8,67.5,66.5,73.0,69.3,72.1,2136.0,1800.0,2352.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-23_03:34:35,75.8,75.8,67.5,66.5,73.9,69.3,73.0,2136.0,1800.0,2352.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-23_03:34:35,75.8,75.8,68.4,67.5,73.9,69.3,73.0,2136.0,1800.0,2352.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-23_03:34:36,75.8,75.8,68.4,67.5,73.0,69.3,73.0,2136.0,1800.0,2352.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-23_03:34:36,76.7,76.7,68.4,67.5,73.9,70.2,73.0,2136.0,1800.0,2352.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-23_03:34:37,75.8,76.7,68.4,67.5,73.9,70.2,73.0,2136.0,1800.0,2352.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-23_03:34:37,76.7,76.7,68.4,67.5,73.9,70.2,73.0,2136.0,1800.0,2352.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-23_03:34:38,76.7,76.7,68.4,67.5,74.8,70.2,73.9,2136.0,1800.0,2352.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-23_03:34:38,76.7,76.7,69.3,67.5,73.9,70.2,73.0,2136.0,1800.0,2352.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-23_03:34:39,76.7,76.7,69.3,68.4,74.8,70.2,73.9,2136.0,1800.0,2352.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-23_03:34:39,76.7,76.7,69.3,68.4,74.8,70.2,73.9,2136.0,1800.0,2352.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-23_03:34:40,76.7,76.7,69.3,67.5,74.8,70.2,73.0,2136.0,1800.0,2352.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-23_03:34:40,76.7,77.6,69.3,68.4,74.8,71.2,73.9,2136.0,1800.0,2352.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-23_03:34:41,77.6,77.6,69.3,67.5,74.8,70.2,73.9,2136.0,1800.0,2352.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-23_03:34:41,77.6,77.6,69.3,68.4,74.8,71.2,73.9,2136.0,1800.0,2352.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-23_03:34:42,77.6,77.6,69.3,68.4,74.8,71.2,73.9,2136.0,1800.0,2352.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-23_03:34:43,77.6,77.6,69.3,68.4,75.8,71.2,74.8,2136.0,1800.0,2352.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-23_03:34:43,77.6,77.6,69.3,68.4,75.8,71.2,73.9,2136.0,1800.0,2352.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-23_03:34:44,77.6,78.5,70.2,69.3,75.8,71.2,74.8,2136.0,1800.0,2352.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-23_03:34:44,77.6,78.5,70.2,69.3,75.8,71.2,74.8,2136.0,1800.0,2352.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-23_03:34:45,78.5,78.5,70.2,69.3,75.8,71.2,74.8,2136.0,1800.0,2352.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-23_03:34:45,78.5,78.5,70.2,69.3,75.8,71.2,74.8,2136.0,1800.0,2352.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-23_03:34:46,78.5,78.5,70.2,69.3,75.8,72.1,74.8,2136.0,1800.0,2352.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-23_03:34:46,78.5,78.5,70.2,69.3,75.8,72.1,74.8,2136.0,1800.0,2352.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-23_03:34:47,78.5,78.5,70.2,69.3,76.7,72.1,75.8,2136.0,1800.0,2352.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-23_03:34:47,78.5,78.5,70.2,69.3,76.7,72.1,75.8,2136.0,1800.0,2352.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-23_03:34:48,78.5,79.5,71.2,70.2,76.7,72.1,75.8,2136.0,1800.0,2352.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-23_03:34:48,78.5,78.5,71.2,69.3,76.7,72.1,75.8,2136.0,1800.0,2352.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-23_03:34:49,78.5,79.5,71.2,69.3,76.7,72.1,75.8,2136.0,1800.0,2352.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-23_03:34:49,78.5,79.5,71.2,70.2,76.7,73.0,75.8,2136.0,1800.0,2352.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-23_03:34:50,79.5,79.5,71.2,70.2,76.7,73.0,75.8,2136.0,1800.0,2352.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-23_03:34:50,79.5,79.5,71.2,70.2,76.7,73.0,75.8,2136.0,1800.0,2352.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-23_03:34:51,79.5,79.5,71.2,70.2,76.7,73.0,76.7,2136.0,1800.0,2352.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-23_03:34:51,79.5,79.5,71.2,70.2,77.6,73.0,76.7,2136.0,1800.0,2352.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-23_03:34:52,79.5,79.5,71.2,71.2,77.6,73.0,76.7,2136.0,1800.0,2352.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-23_03:34:52,80.4,80.4,71.2,71.2,77.6,73.0,76.7,2136.0,1800.0,2352.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-23_03:34:53,79.5,80.4,71.2,70.2,77.6,73.9,76.7,2136.0,1800.0,2352.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-23_03:34:54,80.4,80.4,72.1,71.2,77.6,73.9,76.7,2136.0,1800.0,2352.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-23_03:34:54,80.4,80.4,72.1,71.2,77.6,73.9,76.7,2136.0,1800.0,2352.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-23_03:34:55,80.4,80.4,72.1,71.2,77.6,73.9,76.7,2136.0,1800.0,2352.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-23_03:34:55,80.4,80.4,72.1,71.2,78.5,73.9,77.6,2136.0,1800.0,2352.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-23_03:34:56,80.4,81.3,73.0,71.2,78.5,73.9,77.6,2136.0,1800.0,2352.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-23_03:34:56,81.3,80.4,72.1,71.2,78.5,73.9,77.6,2136.0,1800.0,2352.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
