Time,"Temp:Bigcore0_Thermal,0","Temp:Bigcore1_Thermal,0","Temp:Center_Thermal,0","Temp:Gpu_Thermal,0","Temp:Littlecore_Thermal,0","Temp:Npu_Thermal,0","Temp:Soc_Thermal,0",Frequency:Avg,Frequency:Core 0,Frequency:Core 1,Frequency:Core 2,Util:Avg,Util:Core 0,Util:Core 1,Util:Core 2,Util:Core 3,Util:Core 4,Util:Core 5,Util:Core 6,Util:Core 7
2026-03-26_06:22:07,60.1,61.0,52.7,50.8,58.2,53.6,56.4,2120.0,1800.0,2256.0,2304.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-26_06:22:08,60.1,60.1,52.7,50.8,58.2,53.6,56.4,2120.0,1800.0,2256.0,2304.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-26_06:22:08,60.1,61.0,52.7,50.8,58.2,53.6,57.3,2120.0,1800.0,2256.0,2304.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-26_06:22:09,60.1,60.1,52.7,50.8,58.2,53.6,57.3,2120.0,1800.0,2256.0,2304.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-26_06:22:09,61.0,61.0,52.7,50.8,58.2,53.6,57.3,2120.0,1800.0,2256.0,2304.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-26_06:22:10,61.0,61.0,52.7,51.8,58.2,54.5,57.3,2120.0,1800.0,2256.0,2304.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-26_06:22:10,61.0,61.0,52.7,51.8,58.2,54.5,57.3,2120.0,1800.0,2256.0,2304.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-26_06:22:11,61.0,61.9,53.6,51.8,59.2,54.5,57.3,2120.0,1800.0,2256.0,2304.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-26_06:22:11,61.0,61.0,52.7,51.8,59.2,54.5,58.2,2120.0,1800.0,2256.0,2304.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-26_06:22:12,61.0,61.9,53.6,51.8,58.2,54.5,58.2,2120.0,1800.0,2256.0,2304.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-26_06:22:12,61.0,61.9,53.6,51.8,59.2,54.5,58.2,2120.0,1800.0,2256.0,2304.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-26_06:22:13,61.9,61.9,53.6,52.7,59.2,55.5,58.2,2120.0,1800.0,2256.0,2304.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-26_06:22:13,61.9,61.9,53.6,52.7,59.2,55.5,58.2,2120.0,1800.0,2256.0,2304.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-26_06:22:14,61.9,61.9,53.6,52.7,59.2,55.5,58.2,2120.0,1800.0,2256.0,2304.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-26_06:22:14,61.9,61.9,53.6,52.7,60.1,55.5,58.2,2120.0,1800.0,2256.0,2304.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-26_06:22:15,61.9,61.9,53.6,52.7,60.1,55.5,59.2,2120.0,1800.0,2256.0,2304.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-26_06:22:15,61.9,61.9,54.5,52.7,60.1,55.5,59.2,2120.0,1800.0,2256.0,2304.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-26_06:22:16,61.9,61.9,54.5,52.7,60.1,55.5,59.2,2120.0,1800.0,2256.0,2304.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-26_06:22:16,61.9,61.9,54.5,52.7,60.1,55.5,59.2,2120.0,1800.0,2256.0,2304.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-26_06:22:17,62.8,62.8,54.5,52.7,60.1,55.5,59.2,2120.0,1800.0,2256.0,2304.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-26_06:22:17,62.8,62.8,54.5,52.7,60.1,55.5,59.2,2120.0,1800.0,2256.0,2304.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-26_06:22:18,62.8,62.8,54.5,53.6,60.1,55.5,59.2,2120.0,1800.0,2256.0,2304.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-26_06:22:18,62.8,62.8,54.5,53.6,60.1,55.5,59.2,2120.0,1800.0,2256.0,2304.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-26_06:22:19,62.8,62.8,54.5,52.7,60.1,55.5,59.2,2120.0,1800.0,2256.0,2304.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-26_06:22:19,62.8,62.8,54.5,53.6,60.1,56.4,59.2,2120.0,1800.0,2256.0,2304.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-26_06:22:20,62.8,62.8,54.5,53.6,60.1,56.4,60.1,2120.0,1800.0,2256.0,2304.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-26_06:22:20,62.8,62.8,54.5,53.6,61.0,56.4,60.1,2120.0,1800.0,2256.0,2304.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-26_06:22:21,62.8,62.8,54.5,53.6,61.0,56.4,60.1,2120.0,1800.0,2256.0,2304.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-26_06:22:21,62.8,63.8,54.5,53.6,61.0,56.4,60.1,2120.0,1800.0,2256.0,2304.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-26_06:22:22,62.8,62.8,55.5,53.6,61.0,56.4,60.1,2120.0,1800.0,2256.0,2304.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-26_06:22:22,62.8,63.8,55.5,53.6,61.0,56.4,60.1,2120.0,1800.0,2256.0,2304.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-26_06:22:23,62.8,63.8,54.5,53.6,61.0,56.4,60.1,2120.0,1800.0,2256.0,2304.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-26_06:22:23,63.8,63.8,55.5,53.6,61.0,56.4,60.1,2120.0,1800.0,2256.0,2304.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-26_06:22:24,63.8,63.8,55.5,53.6,61.0,56.4,60.1,2120.0,1800.0,2256.0,2304.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-26_06:22:24,63.8,63.8,55.5,54.5,61.0,56.4,60.1,2120.0,1800.0,2256.0,2304.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-26_06:22:25,63.8,63.8,55.5,54.5,61.9,57.3,60.1,2120.0,1800.0,2256.0,2304.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-26_06:22:25,63.8,63.8,55.5,54.5,61.9,57.3,60.1,2120.0,1800.0,2256.0,2304.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-26_06:22:26,63.8,63.8,55.5,54.5,61.0,57.3,61.0,2120.0,1800.0,2256.0,2304.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-26_06:22:26,63.8,63.8,55.5,54.5,61.9,57.3,61.0,2120.0,1800.0,2256.0,2304.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-26_06:22:27,63.8,63.8,55.5,54.5,61.9,57.3,61.0,2120.0,1800.0,2256.0,2304.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-26_06:22:27,63.8,63.8,56.4,54.5,61.9,57.3,61.0,2120.0,1800.0,2256.0,2304.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-26_06:22:28,63.8,64.7,56.4,54.5,61.9,57.3,61.0,2120.0,1800.0,2256.0,2304.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-26_06:22:28,63.8,63.8,56.4,54.5,61.9,58.2,61.0,2120.0,1800.0,2256.0,2304.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-26_06:22:29,63.8,63.8,56.4,54.5,61.9,58.2,61.0,2120.0,1800.0,2256.0,2304.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-26_06:22:29,64.7,64.7,56.4,54.5,61.9,57.3,61.0,2120.0,1800.0,2256.0,2304.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-26_06:22:30,64.7,64.7,56.4,54.5,61.9,58.2,61.0,2120.0,1800.0,2256.0,2304.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-26_06:22:30,64.7,64.7,56.4,54.5,61.9,58.2,61.0,2120.0,1800.0,2256.0,2304.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-26_06:22:31,64.7,64.7,56.4,54.5,61.9,57.3,61.0,2120.0,1800.0,2256.0,2304.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-26_06:22:31,64.7,64.7,56.4,55.5,62.8,58.2,61.0,2120.0,1800.0,2256.0,2304.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-26_06:22:32,64.7,64.7,56.4,55.5,62.8,58.2,61.0,2120.0,1800.0,2256.0,2304.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-26_06:22:32,64.7,64.7,56.4,55.5,61.9,58.2,61.9,2120.0,1800.0,2256.0,2304.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-26_06:22:33,64.7,64.7,56.4,55.5,62.8,58.2,61.9,2120.0,1800.0,2256.0,2304.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-26_06:22:33,64.7,64.7,56.4,55.5,62.8,58.2,61.9,2120.0,1800.0,2256.0,2304.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-26_06:22:34,64.7,64.7,56.4,55.5,61.9,58.2,61.0,2120.0,1800.0,2256.0,2304.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-26_06:22:34,64.7,64.7,56.4,55.5,62.8,58.2,61.9,2120.0,1800.0,2256.0,2304.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-26_06:22:35,64.7,65.6,56.4,55.5,62.8,58.2,61.9,2120.0,1800.0,2256.0,2304.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-26_06:22:35,64.7,65.6,57.3,55.5,62.8,58.2,61.9,2120.0,1800.0,2256.0,2304.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-26_06:22:36,65.6,65.6,57.3,55.5,62.8,58.2,61.9,2120.0,1800.0,2256.0,2304.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-26_06:22:36,65.6,65.6,56.4,55.5,62.8,59.2,61.9,2120.0,1800.0,2256.0,2304.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-26_06:22:37,65.6,65.6,57.3,55.5,62.8,59.2,61.9,2120.0,1800.0,2256.0,2304.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-26_06:22:37,65.6,65.6,57.3,55.5,62.8,59.2,61.9,2120.0,1800.0,2256.0,2304.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-26_06:22:38,65.6,65.6,57.3,55.5,62.8,59.2,61.9,2120.0,1800.0,2256.0,2304.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-26_06:22:39,65.6,65.6,57.3,55.5,62.8,59.2,61.9,2120.0,1800.0,2256.0,2304.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-26_06:22:39,65.6,65.6,57.3,55.5,62.8,59.2,61.9,2120.0,1800.0,2256.0,2304.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-26_06:22:40,65.6,65.6,57.3,55.5,62.8,59.2,61.9,2120.0,1800.0,2256.0,2304.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-26_06:22:40,65.6,65.6,57.3,55.5,63.8,59.2,61.9,2120.0,1800.0,2256.0,2304.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-26_06:22:41,65.6,65.6,57.3,56.4,63.8,59.2,61.9,2120.0,1800.0,2256.0,2304.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-26_06:22:41,65.6,65.6,57.3,56.4,63.8,59.2,61.9,2120.0,1800.0,2256.0,2304.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-26_06:22:42,65.6,65.6,57.3,56.4,63.8,59.2,62.8,2120.0,1800.0,2256.0,2304.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-26_06:22:42,65.6,65.6,57.3,56.4,62.8,59.2,62.8,2120.0,1800.0,2256.0,2304.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-26_06:22:43,65.6,65.6,58.2,56.4,63.8,59.2,62.8,2120.0,1800.0,2256.0,2304.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-26_06:22:43,65.6,65.6,58.2,56.4,63.8,59.2,62.8,2120.0,1800.0,2256.0,2304.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-26_06:22:44,65.6,65.6,58.2,56.4,63.8,59.2,62.8,2120.0,1800.0,2256.0,2304.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-26_06:22:44,65.6,65.6,57.3,56.4,63.8,59.2,62.8,2120.0,1800.0,2256.0,2304.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-26_06:22:45,65.6,66.5,58.2,56.4,63.8,59.2,62.8,2120.0,1800.0,2256.0,2304.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-26_06:22:45,66.5,66.5,58.2,56.4,63.8,60.1,62.8,2120.0,1800.0,2256.0,2304.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-26_06:22:46,65.6,66.5,58.2,56.4,63.8,59.2,62.8,2120.0,1800.0,2256.0,2304.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-26_06:22:46,66.5,66.5,58.2,56.4,63.8,60.1,62.8,2120.0,1800.0,2256.0,2304.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-26_06:22:47,66.5,66.5,58.2,56.4,63.8,60.1,62.8,2120.0,1800.0,2256.0,2304.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-26_06:22:47,66.5,66.5,58.2,56.4,63.8,60.1,62.8,2120.0,1800.0,2256.0,2304.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-26_06:22:48,66.5,66.5,58.2,56.4,63.8,60.1,62.8,2120.0,1800.0,2256.0,2304.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-26_06:22:48,66.5,66.5,58.2,56.4,63.8,60.1,62.8,2120.0,1800.0,2256.0,2304.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-26_06:22:49,66.5,66.5,58.2,57.3,63.8,60.1,63.8,2120.0,1800.0,2256.0,2304.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-26_06:22:49,66.5,66.5,58.2,57.3,63.8,60.1,62.8,2120.0,1800.0,2256.0,2304.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-26_06:22:50,66.5,66.5,58.2,57.3,63.8,60.1,62.8,2120.0,1800.0,2256.0,2304.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
