Time,"Temp:Bigcore0_Thermal,0","Temp:Bigcore1_Thermal,0","Temp:Center_Thermal,0","Temp:Gpu_Thermal,0","Temp:Littlecore_Thermal,0","Temp:Npu_Thermal,0","Temp:Soc_Thermal,0",Frequency:Avg,Frequency:Core 0,Frequency:Core 1,Frequency:Core 2,Util:Avg,Util:Core 0,Util:Core 1,Util:Core 2,Util:Core 3,Util:Core 4,Util:Core 5,Util:Core 6,Util:Core 7
2026-03-18_12:33:01,30.5,30.5,30.5,30.5,30.5,30.5,30.5,408.0,408.0,408.0,408.0,3.6,1.9,1.9,5.8,1.9,0.0,0.0,15.4,5.7
2026-03-18_12:33:02,30.5,30.5,30.5,30.5,30.5,30.5,30.5,408.0,408.0,408.0,408.0,4.3,6.0,2.0,1.9,1.9,0.0,0.0,18.9,2.0
2026-03-18_12:33:02,30.5,30.5,30.5,30.5,30.5,30.5,30.5,408.0,408.0,408.0,408.0,4.3,9.4,7.3,0.0,1.9,0.0,0.0,13.7,1.9
2026-03-18_12:33:03,29.6,29.6,29.6,29.6,30.5,29.6,30.5,408.0,408.0,408.0,408.0,5.0,7.7,5.7,3.8,0.0,1.9,0.0,17.3,5.7
2026-03-18_12:33:03,29.6,30.5,30.5,29.6,30.5,30.5,29.6,408.0,408.0,408.0,408.0,9.4,17.3,7.4,9.6,2.0,5.7,3.8,20.8,9.4
2026-03-18_12:33:04,29.6,30.5,30.5,29.6,30.5,29.6,29.6,408.0,408.0,408.0,408.0,5.3,2.0,3.8,5.9,1.9,0.0,7.7,17.6,0.0
2026-03-18_12:33:04,37.9,37.9,33.3,32.4,36.1,33.3,36.1,2104.0,1800.0,2256.0,2256.0,74.4,71.2,73.1,76.0,70.6,68.6,72.5,94.1,70.0
2026-03-18_12:33:05,40.7,40.7,34.2,33.3,38.8,35.2,37.9,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_12:33:05,41.6,41.6,35.2,34.2,39.8,36.1,38.8,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_12:33:06,41.6,42.5,36.1,35.2,39.8,37.0,39.8,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_12:33:06,42.5,42.5,36.1,35.2,40.7,37.0,39.8,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_12:33:07,42.5,43.5,36.1,35.2,40.7,37.0,39.8,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_12:33:07,43.5,43.5,37.0,36.1,40.7,37.9,40.7,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_12:33:08,43.5,43.5,36.1,36.1,41.6,37.9,40.7,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_12:33:08,43.5,43.5,37.0,36.1,41.6,37.9,40.7,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_12:33:09,43.5,43.5,37.0,36.1,41.6,37.9,40.7,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_12:33:09,43.5,43.5,37.0,36.1,41.6,37.9,40.7,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_12:33:10,43.5,43.5,37.0,36.1,41.6,38.8,40.7,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_12:33:10,43.5,44.4,37.0,36.1,41.6,37.9,40.7,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_12:33:11,44.4,44.4,37.9,37.0,41.6,38.8,41.6,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_12:33:11,44.4,44.4,37.9,37.0,42.5,38.8,41.6,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_12:33:12,44.4,44.4,37.9,37.0,42.5,38.8,41.6,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_12:33:12,44.4,44.4,37.9,37.0,42.5,38.8,41.6,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_12:33:13,44.4,44.4,37.9,37.0,42.5,38.8,41.6,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_12:33:13,44.4,44.4,37.9,37.0,42.5,38.8,41.6,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_12:33:14,44.4,44.4,37.9,37.0,42.5,38.8,41.6,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_12:33:14,44.4,44.4,37.9,37.0,42.5,38.8,41.6,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_12:33:15,44.4,44.4,37.9,37.0,42.5,38.8,41.6,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_12:33:15,44.4,44.4,37.9,37.0,42.5,38.8,41.6,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_12:33:16,44.4,44.4,37.9,37.0,42.5,38.8,41.6,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_12:33:16,44.4,44.4,37.9,37.0,42.5,38.8,41.6,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_12:33:17,44.4,45.3,37.9,37.0,42.5,38.8,42.5,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_12:33:17,44.4,45.3,37.9,37.0,42.5,39.8,41.6,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_12:33:18,45.3,45.3,37.9,37.0,42.5,39.8,41.6,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_12:33:18,45.3,45.3,38.8,37.0,42.5,39.8,42.5,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_12:33:19,45.3,45.3,38.8,37.0,42.5,39.8,41.6,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_12:33:19,45.3,45.3,38.8,37.9,42.5,39.8,42.5,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_12:33:20,45.3,45.3,38.8,37.9,42.5,39.8,41.6,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_12:33:20,45.3,45.3,38.8,37.9,43.5,39.8,42.5,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_12:33:21,45.3,45.3,38.8,37.9,42.5,39.8,42.5,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_12:33:21,45.3,45.3,38.8,37.9,43.5,39.8,42.5,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_12:33:22,45.3,45.3,38.8,37.9,43.5,39.8,42.5,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_12:33:22,45.3,45.3,38.8,37.9,43.5,39.8,42.5,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_12:33:23,45.3,45.3,38.8,37.9,43.5,39.8,42.5,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_12:33:23,45.3,45.3,38.8,37.9,43.5,39.8,42.5,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_12:33:24,45.3,45.3,38.8,37.9,43.5,39.8,42.5,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_12:33:24,45.3,45.3,38.8,37.9,43.5,39.8,42.5,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_12:33:25,45.3,45.3,38.8,37.9,43.5,39.8,42.5,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_12:33:25,45.3,46.2,38.8,37.9,43.5,39.8,42.5,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_12:33:26,45.3,45.3,38.8,37.9,43.5,39.8,42.5,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_12:33:26,45.3,45.3,38.8,37.9,43.5,39.8,42.5,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_12:33:27,45.3,45.3,38.8,37.9,43.5,39.8,42.5,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_12:33:28,45.3,45.3,38.8,37.9,43.5,39.8,42.5,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_12:33:28,45.3,45.3,38.8,37.9,43.5,39.8,42.5,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_12:33:29,45.3,46.2,38.8,37.9,43.5,39.8,42.5,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_12:33:29,45.3,46.2,38.8,37.9,43.5,39.8,42.5,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_12:33:30,45.3,46.2,38.8,37.9,43.5,39.8,42.5,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_12:33:30,45.3,46.2,38.8,37.9,43.5,39.8,42.5,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_12:33:31,46.2,46.2,38.8,37.9,44.4,40.7,43.5,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_12:33:31,46.2,46.2,38.8,37.9,43.5,39.8,42.5,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_12:33:32,45.3,46.2,38.8,37.9,43.5,39.8,42.5,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_12:33:32,45.3,46.2,39.8,37.9,43.5,39.8,43.5,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_12:33:33,45.3,46.2,39.8,37.9,43.5,39.8,42.5,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_12:33:33,45.3,46.2,38.8,37.9,43.5,39.8,42.5,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_12:33:34,46.2,46.2,39.8,37.9,44.4,40.7,43.5,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_12:33:34,46.2,46.2,39.8,37.9,44.4,40.7,43.5,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_12:33:35,46.2,46.2,39.8,38.8,44.4,40.7,43.5,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_12:33:35,46.2,46.2,39.8,37.9,44.4,40.7,43.5,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_12:33:36,46.2,46.2,39.8,38.8,43.5,40.7,42.5,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_12:33:36,46.2,46.2,39.8,38.8,43.5,40.7,43.5,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_12:33:37,46.2,46.2,39.8,38.8,44.4,40.7,43.5,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_12:33:37,46.2,46.2,39.8,38.8,44.4,40.7,43.5,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_12:33:38,46.2,46.2,39.8,38.8,44.4,40.7,43.5,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_12:33:38,46.2,46.2,39.8,38.8,44.4,40.7,43.5,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_12:33:39,46.2,46.2,39.8,38.8,44.4,40.7,43.5,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_12:33:39,46.2,46.2,39.8,38.8,44.4,40.7,43.5,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_12:33:40,46.2,46.2,39.8,38.8,44.4,40.7,43.5,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_12:33:40,46.2,46.2,39.8,38.8,44.4,40.7,43.5,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_12:33:41,46.2,46.2,39.8,38.8,44.4,40.7,43.5,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_12:33:41,46.2,46.2,39.8,38.8,44.4,40.7,43.5,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_12:33:42,46.2,46.2,39.8,38.8,44.4,40.7,43.5,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_12:33:42,46.2,46.2,39.8,38.8,44.4,40.7,43.5,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_12:33:43,46.2,46.2,39.8,38.8,44.4,40.7,43.5,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_12:33:43,46.2,47.2,39.8,38.8,44.4,40.7,43.5,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_12:33:44,46.2,46.2,39.8,38.8,44.4,40.7,43.5,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_12:33:44,46.2,46.2,39.8,38.8,44.4,40.7,43.5,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_12:33:45,46.2,46.2,39.8,38.8,44.4,40.7,43.5,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_12:33:45,46.2,46.2,39.8,38.8,44.4,40.7,43.5,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_12:33:46,47.2,47.2,39.8,38.8,45.3,40.7,43.5,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_12:33:46,46.2,47.2,39.8,38.8,44.4,40.7,43.5,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_12:33:47,46.2,47.2,39.8,38.8,44.4,40.7,43.5,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_12:33:47,46.2,47.2,39.8,38.8,44.4,40.7,43.5,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_12:33:48,46.2,46.2,39.8,38.8,44.4,40.7,43.5,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_12:33:48,46.2,47.2,39.8,38.8,44.4,40.7,44.4,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_12:33:49,46.2,47.2,39.8,38.8,44.4,40.7,43.5,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_12:33:49,46.2,47.2,39.8,38.8,44.4,41.6,43.5,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_12:33:50,46.2,47.2,39.8,38.8,44.4,41.6,43.5,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_12:33:50,46.2,47.2,40.7,38.8,44.4,40.7,43.5,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_12:33:51,46.2,47.2,40.7,38.8,45.3,41.6,44.4,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_12:33:51,46.2,47.2,40.7,38.8,44.4,41.6,44.4,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_12:33:52,47.2,47.2,40.7,38.8,44.4,41.6,43.5,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_12:33:52,47.2,47.2,39.8,38.8,45.3,40.7,43.5,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_12:33:53,47.2,47.2,40.7,39.8,45.3,41.6,44.4,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_12:33:53,46.2,47.2,40.7,39.8,45.3,41.6,44.4,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_12:33:54,47.2,47.2,40.7,39.8,45.3,41.6,43.5,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_12:33:54,47.2,47.2,40.7,39.8,45.3,41.6,44.4,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_12:33:55,47.2,47.2,40.7,39.8,45.3,41.6,44.4,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_12:33:55,47.2,47.2,40.7,39.8,45.3,41.6,44.4,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_12:33:56,47.2,47.2,40.7,39.8,45.3,41.6,44.4,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_12:33:56,47.2,47.2,40.7,39.8,45.3,41.6,44.4,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_12:33:57,47.2,47.2,40.7,39.8,45.3,41.6,44.4,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_12:33:57,47.2,47.2,40.7,39.8,45.3,41.6,44.4,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_12:33:58,47.2,47.2,40.7,39.8,45.3,41.6,44.4,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_12:33:58,47.2,47.2,40.7,39.8,45.3,41.6,44.4,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_12:33:59,47.2,47.2,40.7,39.8,45.3,41.6,44.4,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_12:33:59,47.2,47.2,40.7,39.8,45.3,41.6,44.4,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_12:34:00,47.2,48.1,40.7,39.8,45.3,41.6,44.4,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_12:34:00,47.2,48.1,40.7,39.8,45.3,41.6,44.4,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_12:34:01,47.2,47.2,40.7,39.8,45.3,41.6,44.4,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_12:34:01,47.2,47.2,40.7,39.8,45.3,41.6,44.4,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_12:34:02,47.2,47.2,40.7,39.8,45.3,41.6,44.4,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_12:34:02,47.2,48.1,40.7,39.8,45.3,41.6,44.4,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_12:34:03,47.2,47.2,40.7,39.8,45.3,41.6,44.4,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_12:34:03,47.2,47.2,40.7,39.8,45.3,41.6,44.4,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_12:34:04,47.2,47.2,40.7,39.8,45.3,41.6,44.4,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_12:34:04,47.2,47.2,40.7,39.8,45.3,41.6,44.4,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-18_12:34:05,47.2,47.2,40.7,39.8,45.3,41.6,44.4,2104.0,1800.0,2256.0,2256.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
